country_name,iso3_code_x,indicator,year,coverage_value,iso3_code_y,births_2022,u5mr_status
State of Palestine,PSE,MNCH_ANC4,2020,94.8,PSE,143.161,on_track
State of Palestine,PSE,MNCH_ANC4,2020,94.8,PSE,143.1,on_track
State of Palestine,PSE,MNCH_ANC4,2020,94.8,PSE,142.87,on_track
State of Palestine,PSE,MNCH_ANC4,2020,94.8,PSE,143.284,on_track
State of Palestine,PSE,MNCH_SAB,2020,99.7,PSE,143.161,on_track
State of Palestine,PSE,MNCH_SAB,2020,99.7,PSE,143.1,on_track
State of Palestine,PSE,MNCH_SAB,2020,99.7,PSE,142.87,on_track
State of Palestine,PSE,MNCH_SAB,2020,99.7,PSE,143.284,on_track
Sub-Saharan Africa,UNICEF_SSA,MNCH_ANC4,2018,53.1,,36089.504,
Sub-Saharan Africa,UNICEF_SSA,MNCH_ANC4,2018,53.1,,36738.182,
Sub-Saharan Africa,UNICEF_SSA,MNCH_ANC4,2018,53.1,,37300.352,
Sub-Saharan Africa,UNICEF_SSA,MNCH_ANC4,2018,53.1,,37898.328,
Sub-Saharan Africa,UNICEF_SSA,MNCH_ANC4,2019,54.1,,36089.504,
Sub-Saharan Africa,UNICEF_SSA,MNCH_ANC4,2019,54.1,,36738.182,
Sub-Saharan Africa,UNICEF_SSA,MNCH_ANC4,2019,54.1,,37300.352,
Sub-Saharan Africa,UNICEF_SSA,MNCH_ANC4,2019,54.1,,37898.328,
Sub-Saharan Africa,UNICEF_SSA,MNCH_ANC4,2020,55.0,,36089.504,
Sub-Saharan Africa,UNICEF_SSA,MNCH_ANC4,2020,55.0,,36738.182,
Sub-Saharan Africa,UNICEF_SSA,MNCH_ANC4,2020,55.0,,37300.352,
Sub-Saharan Africa,UNICEF_SSA,MNCH_ANC4,2020,55.0,,37898.328,
Sub-Saharan Africa,UNICEF_SSA,MNCH_ANC4,2021,56.1,,36089.504,
Sub-Saharan Africa,UNICEF_SSA,MNCH_ANC4,2021,56.1,,36738.182,
Sub-Saharan Africa,UNICEF_SSA,MNCH_ANC4,2021,56.1,,37300.352,
Sub-Saharan Africa,UNICEF_SSA,MNCH_ANC4,2021,56.1,,37898.328,
Sub-Saharan Africa,UNICEF_SSA,MNCH_ANC4,2022,56.9,,36089.504,
Sub-Saharan Africa,UNICEF_SSA,MNCH_ANC4,2022,56.9,,36738.182,
Sub-Saharan Africa,UNICEF_SSA,MNCH_ANC4,2022,56.9,,37300.352,
Sub-Saharan Africa,UNICEF_SSA,MNCH_ANC4,2022,56.9,,37898.328,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_ANC4,2018,53.0,,36089.504,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_ANC4,2018,53.0,,36738.182,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_ANC4,2018,53.0,,37300.352,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_ANC4,2018,53.0,,37898.328,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_ANC4,2019,54.1,,36089.504,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_ANC4,2019,54.1,,36738.182,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_ANC4,2019,54.1,,37300.352,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_ANC4,2019,54.1,,37898.328,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_ANC4,2020,55.0,,36089.504,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_ANC4,2020,55.0,,36738.182,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_ANC4,2020,55.0,,37300.352,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_ANC4,2020,55.0,,37898.328,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_ANC4,2021,56.0,,36089.504,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_ANC4,2021,56.0,,36738.182,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_ANC4,2021,56.0,,37300.352,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_ANC4,2021,56.0,,37898.328,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_ANC4,2022,56.9,,36089.504,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_ANC4,2022,56.9,,36738.182,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_ANC4,2022,56.9,,37300.352,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_ANC4,2022,56.9,,37898.328,
Sub-Saharan Africa,UNICEF_SSA,MNCH_SAB,2018,64.4,,36089.504,
Sub-Saharan Africa,UNICEF_SSA,MNCH_SAB,2018,64.4,,36738.182,
Sub-Saharan Africa,UNICEF_SSA,MNCH_SAB,2018,64.4,,37300.352,
Sub-Saharan Africa,UNICEF_SSA,MNCH_SAB,2018,64.4,,37898.328,
Sub-Saharan Africa,UNICEF_SSA,MNCH_SAB,2019,66.6,,36089.504,
Sub-Saharan Africa,UNICEF_SSA,MNCH_SAB,2019,66.6,,36738.182,
Sub-Saharan Africa,UNICEF_SSA,MNCH_SAB,2019,66.6,,37300.352,
Sub-Saharan Africa,UNICEF_SSA,MNCH_SAB,2019,66.6,,37898.328,
Sub-Saharan Africa,UNICEF_SSA,MNCH_SAB,2020,68.5,,36089.504,
Sub-Saharan Africa,UNICEF_SSA,MNCH_SAB,2020,68.5,,36738.182,
Sub-Saharan Africa,UNICEF_SSA,MNCH_SAB,2020,68.5,,37300.352,
Sub-Saharan Africa,UNICEF_SSA,MNCH_SAB,2020,68.5,,37898.328,
Sub-Saharan Africa,UNICEF_SSA,MNCH_SAB,2021,70.3,,36089.504,
Sub-Saharan Africa,UNICEF_SSA,MNCH_SAB,2021,70.3,,36738.182,
Sub-Saharan Africa,UNICEF_SSA,MNCH_SAB,2021,70.3,,37300.352,
Sub-Saharan Africa,UNICEF_SSA,MNCH_SAB,2021,70.3,,37898.328,
Sub-Saharan Africa,UNICEF_SSA,MNCH_SAB,2022,72.0,,36089.504,
Sub-Saharan Africa,UNICEF_SSA,MNCH_SAB,2022,72.0,,36738.182,
Sub-Saharan Africa,UNICEF_SSA,MNCH_SAB,2022,72.0,,37300.352,
Sub-Saharan Africa,UNICEF_SSA,MNCH_SAB,2022,72.0,,37898.328,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_SAB,2018,63.7,,36089.504,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_SAB,2018,63.7,,36738.182,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_SAB,2018,63.7,,37300.352,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_SAB,2018,63.7,,37898.328,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_SAB,2019,65.9,,36089.504,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_SAB,2019,65.9,,36738.182,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_SAB,2019,65.9,,37300.352,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_SAB,2019,65.9,,37898.328,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_SAB,2020,67.9,,36089.504,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_SAB,2020,67.9,,36738.182,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_SAB,2020,67.9,,37300.352,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_SAB,2020,67.9,,37898.328,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_SAB,2021,69.7,,36089.504,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_SAB,2021,69.7,,36738.182,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_SAB,2021,69.7,,37300.352,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_SAB,2021,69.7,,37898.328,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_SAB,2022,71.4,,36089.504,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_SAB,2022,71.4,,36738.182,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_SAB,2022,71.4,,37300.352,
Sub-Saharan Africa,UNSDG_SUBSAHARANAFRICA,MNCH_SAB,2022,71.4,,37898.328,
Suriname,SUR,MNCH_ANC4,2018,67.5,SUR,10.875,on_track
Suriname,SUR,MNCH_ANC4,2018,67.5,SUR,10.891,on_track
Suriname,SUR,MNCH_ANC4,2018,67.5,SUR,10.946,on_track
Suriname,SUR,MNCH_ANC4,2018,67.5,SUR,10.983,on_track
Suriname,SUR,MNCH_SAB,2018,98.4,SUR,10.875,on_track
Suriname,SUR,MNCH_SAB,2018,98.4,SUR,10.891,on_track
Suriname,SUR,MNCH_SAB,2018,98.4,SUR,10.946,on_track
Suriname,SUR,MNCH_SAB,2018,98.4,SUR,10.983,on_track
Suriname,SUR,MNCH_SAB,2021,100.0,SUR,10.875,on_track
Suriname,SUR,MNCH_SAB,2021,100.0,SUR,10.891,on_track
Suriname,SUR,MNCH_SAB,2021,100.0,SUR,10.946,on_track
Suriname,SUR,MNCH_SAB,2021,100.0,SUR,10.983,on_track
Thailand,THA,MNCH_ANC4,2019,90.0,THA,682.356,on_track
Thailand,THA,MNCH_ANC4,2019,90.0,THA,664.111,on_track
Thailand,THA,MNCH_ANC4,2019,90.0,THA,651.913,on_track
Thailand,THA,MNCH_ANC4,2019,90.0,THA,640.38,on_track
Thailand,THA,MNCH_ANC4,2022,88.3,THA,682.356,on_track
Thailand,THA,MNCH_ANC4,2022,88.3,THA,664.111,on_track
Thailand,THA,MNCH_ANC4,2022,88.3,THA,651.913,on_track
Thailand,THA,MNCH_ANC4,2022,88.3,THA,640.38,on_track
Thailand,THA,MNCH_SAB,2019,99.1,THA,682.356,on_track
Thailand,THA,MNCH_SAB,2019,99.1,THA,664.111,on_track
Thailand,THA,MNCH_SAB,2019,99.1,THA,651.913,on_track
Thailand,THA,MNCH_SAB,2019,99.1,THA,640.38,on_track
Thailand,THA,MNCH_SAB,2022,99.6,THA,682.356,on_track
Thailand,THA,MNCH_SAB,2022,99.6,THA,664.111,on_track
Thailand,THA,MNCH_SAB,2022,99.6,THA,651.913,on_track
Thailand,THA,MNCH_SAB,2022,99.6,THA,640.38,on_track
Timor-Leste,TLS,MNCH_ANC4,2020,83.1,TLS,31.765,off_track
Timor-Leste,TLS,MNCH_ANC4,2020,83.1,TLS,31.747,off_track
Timor-Leste,TLS,MNCH_ANC4,2020,83.1,TLS,31.915,off_track
Timor-Leste,TLS,MNCH_ANC4,2020,83.1,TLS,32.027,off_track
Tonga,TON,MNCH_ANC4,2019,88.5,TON,2.486,on_track
Tonga,TON,MNCH_ANC4,2019,88.5,TON,2.458,on_track
Tonga,TON,MNCH_ANC4,2019,88.5,TON,2.425,on_track
Tonga,TON,MNCH_ANC4,2019,88.5,TON,2.434,on_track
Tonga,TON,MNCH_SAB,2019,98.3,TON,2.486,on_track
Tonga,TON,MNCH_SAB,2019,98.3,TON,2.458,on_track
Tonga,TON,MNCH_SAB,2019,98.3,TON,2.425,on_track
Tonga,TON,MNCH_SAB,2019,98.3,TON,2.434,on_track
Tunisia,TUN,MNCH_ANC4,2018,84.1,TUN,209.12,on_track
Tunisia,TUN,MNCH_ANC4,2018,84.1,TUN,204.963,on_track
Tunisia,TUN,MNCH_ANC4,2018,84.1,TUN,199.762,on_track
Tunisia,TUN,MNCH_ANC4,2018,84.1,TUN,194.998,on_track
Tunisia,TUN,MNCH_SAB,2018,99.5,TUN,209.12,on_track
Tunisia,TUN,MNCH_SAB,2018,99.5,TUN,204.963,on_track
Tunisia,TUN,MNCH_SAB,2018,99.5,TUN,199.762,on_track
Tunisia,TUN,MNCH_SAB,2018,99.5,TUN,194.998,on_track
Turkmenistan,TKM,MNCH_ANC4,2019,97.6,TKM,140.231,off_track
Turkmenistan,TKM,MNCH_ANC4,2019,97.6,TKM,137.699,off_track
Turkmenistan,TKM,MNCH_ANC4,2019,97.6,TKM,135.14,off_track
Turkmenistan,TKM,MNCH_ANC4,2019,97.6,TKM,132.864,off_track
Turkmenistan,TKM,MNCH_SAB,2019,100.0,TKM,140.231,off_track
Turkmenistan,TKM,MNCH_SAB,2019,100.0,TKM,137.699,off_track
Turkmenistan,TKM,MNCH_SAB,2019,100.0,TKM,135.14,off_track
Turkmenistan,TKM,MNCH_SAB,2019,100.0,TKM,132.864,off_track
Turkmenistan,TKM,MNCH_SAB,2021,99.9,TKM,140.231,off_track
Turkmenistan,TKM,MNCH_SAB,2021,99.9,TKM,137.699,off_track
Turkmenistan,TKM,MNCH_SAB,2021,99.9,TKM,135.14,off_track
Turkmenistan,TKM,MNCH_SAB,2021,99.9,TKM,132.864,off_track
Turkmenistan,TKM,MNCH_SAB,2022,99.7,TKM,140.231,off_track
Turkmenistan,TKM,MNCH_SAB,2022,99.7,TKM,137.699,off_track
Turkmenistan,TKM,MNCH_SAB,2022,99.7,TKM,135.14,off_track
Turkmenistan,TKM,MNCH_SAB,2022,99.7,TKM,132.864,off_track
Turks and Caicos Islands,TCA,MNCH_ANC4,2020,93.2,TCA,0.532,on_track
Turks and Caicos Islands,TCA,MNCH_ANC4,2020,93.2,TCA,0.539,on_track
Turks and Caicos Islands,TCA,MNCH_ANC4,2020,93.2,TCA,0.551,on_track
Turks and Caicos Islands,TCA,MNCH_ANC4,2020,93.2,TCA,0.553,on_track
Turks and Caicos Islands,TCA,MNCH_SAB,2020,100.0,TCA,0.532,on_track
Turks and Caicos Islands,TCA,MNCH_SAB,2020,100.0,TCA,0.539,on_track
Turks and Caicos Islands,TCA,MNCH_SAB,2020,100.0,TCA,0.551,on_track
Turks and Caicos Islands,TCA,MNCH_SAB,2020,100.0,TCA,0.553,on_track
Tuvalu,TUV,MNCH_ANC4,2020,60.3,TUV,0.252,on_track
Tuvalu,TUV,MNCH_ANC4,2020,60.3,TUV,0.255,on_track
Tuvalu,TUV,MNCH_ANC4,2020,60.3,TUV,0.258,on_track
Tuvalu,TUV,MNCH_ANC4,2020,60.3,TUV,0.259,on_track
Tuvalu,TUV,MNCH_SAB,2020,99.5,TUV,0.252,on_track
Tuvalu,TUV,MNCH_SAB,2020,99.5,TUV,0.255,on_track
Tuvalu,TUV,MNCH_SAB,2020,99.5,TUV,0.258,on_track
Tuvalu,TUV,MNCH_SAB,2020,99.5,TUV,0.259,on_track
Türkiye,TUR,MNCH_ANC4,2018,89.7,TUR,1355.742,on_track
Türkiye,TUR,MNCH_ANC4,2018,89.7,TUR,1293.476,on_track
Türkiye,TUR,MNCH_ANC4,2018,89.7,TUR,1256.368,on_track
Türkiye,TUR,MNCH_ANC4,2018,89.7,TUR,1236.527,on_track
Türkiye,TUR,MNCH_SAB,2018,99.2,TUR,1355.742,on_track
Türkiye,TUR,MNCH_SAB,2018,99.2,TUR,1293.476,on_track
Türkiye,TUR,MNCH_SAB,2018,99.2,TUR,1256.368,on_track
Türkiye,TUR,MNCH_SAB,2018,99.2,TUR,1236.527,on_track
Türkiye,TUR,MNCH_SAB,2019,97.0,TUR,1355.742,on_track
Türkiye,TUR,MNCH_SAB,2019,97.0,TUR,1293.476,on_track
Türkiye,TUR,MNCH_SAB,2019,97.0,TUR,1256.368,on_track
Türkiye,TUR,MNCH_SAB,2019,97.0,TUR,1236.527,on_track
Uganda,UGA,MNCH_ANC4,2018,56.7,UGA,1533.176,off_track
Uganda,UGA,MNCH_ANC4,2018,56.7,UGA,1570.393,off_track
Uganda,UGA,MNCH_ANC4,2018,56.7,UGA,1608.556,off_track
Uganda,UGA,MNCH_ANC4,2018,56.7,UGA,1642.19,off_track
Uganda,UGA,MNCH_SAB,2022,91.0,UGA,1533.176,off_track
Uganda,UGA,MNCH_SAB,2022,91.0,UGA,1570.393,off_track
Uganda,UGA,MNCH_SAB,2022,91.0,UGA,1608.556,off_track
Uganda,UGA,MNCH_SAB,2022,91.0,UGA,1642.19,off_track
United Arab Emirates,ARE,MNCH_SAB,2018,99.2,ARE,91.402,on_track
United Arab Emirates,ARE,MNCH_SAB,2018,99.2,ARE,89.359,on_track
United Arab Emirates,ARE,MNCH_SAB,2018,99.2,ARE,98.172,on_track
United Arab Emirates,ARE,MNCH_SAB,2018,99.2,ARE,96.086,on_track
United Arab Emirates,ARE,MNCH_SAB,2019,100.0,ARE,91.402,on_track
United Arab Emirates,ARE,MNCH_SAB,2019,100.0,ARE,89.359,on_track
United Arab Emirates,ARE,MNCH_SAB,2019,100.0,ARE,98.172,on_track
United Arab Emirates,ARE,MNCH_SAB,2019,100.0,ARE,96.086,on_track
United Arab Emirates,ARE,MNCH_SAB,2020,100.0,ARE,91.402,on_track
United Arab Emirates,ARE,MNCH_SAB,2020,100.0,ARE,89.359,on_track
United Arab Emirates,ARE,MNCH_SAB,2020,100.0,ARE,98.172,on_track
United Arab Emirates,ARE,MNCH_SAB,2020,100.0,ARE,96.086,on_track
United Arab Emirates,ARE,MNCH_SAB,2021,100.0,ARE,91.402,on_track
United Arab Emirates,ARE,MNCH_SAB,2021,100.0,ARE,89.359,on_track
United Arab Emirates,ARE,MNCH_SAB,2021,100.0,ARE,98.172,on_track
United Arab Emirates,ARE,MNCH_SAB,2021,100.0,ARE,96.086,on_track
United Arab Emirates,ARE,MNCH_SAB,2022,99.9,ARE,91.402,on_track
United Arab Emirates,ARE,MNCH_SAB,2022,99.9,ARE,89.359,on_track
United Arab Emirates,ARE,MNCH_SAB,2022,99.9,ARE,98.172,on_track
United Arab Emirates,ARE,MNCH_SAB,2022,99.9,ARE,96.086,on_track
United Republic of Tanzania,TZA,MNCH_ANC4,2022,65.1,TZA,2112.5,off_track
United Republic of Tanzania,TZA,MNCH_ANC4,2022,65.1,TZA,2155.212,off_track
United Republic of Tanzania,TZA,MNCH_ANC4,2022,65.1,TZA,2194.167,off_track
United Republic of Tanzania,TZA,MNCH_ANC4,2022,65.1,TZA,2235.407,off_track
United Republic of Tanzania,TZA,MNCH_SAB,2022,85.0,TZA,2112.5,off_track
United Republic of Tanzania,TZA,MNCH_SAB,2022,85.0,TZA,2155.212,off_track
United Republic of Tanzania,TZA,MNCH_SAB,2022,85.0,TZA,2194.167,off_track
United Republic of Tanzania,TZA,MNCH_SAB,2022,85.0,TZA,2235.407,off_track
Uruguay,URY,MNCH_ANC4,2020,96.8,URY,39.582,on_track
Uruguay,URY,MNCH_ANC4,2020,96.8,URY,36.938,on_track
Uruguay,URY,MNCH_ANC4,2020,96.8,URY,35.313,on_track
Uruguay,URY,MNCH_ANC4,2020,96.8,URY,35.747,on_track
Uruguay,URY,MNCH_ANC4,2022,97.3,URY,39.582,on_track
Uruguay,URY,MNCH_ANC4,2022,97.3,URY,36.938,on_track
Uruguay,URY,MNCH_ANC4,2022,97.3,URY,35.313,on_track
Uruguay,URY,MNCH_ANC4,2022,97.3,URY,35.747,on_track
Uruguay,URY,MNCH_SAB,2018,100.0,URY,39.582,on_track
Uruguay,URY,MNCH_SAB,2018,100.0,URY,36.938,on_track
Uruguay,URY,MNCH_SAB,2018,100.0,URY,35.313,on_track
Uruguay,URY,MNCH_SAB,2018,100.0,URY,35.747,on_track
Uruguay,URY,MNCH_SAB,2019,100.0,URY,39.582,on_track
Uruguay,URY,MNCH_SAB,2019,100.0,URY,36.938,on_track
Uruguay,URY,MNCH_SAB,2019,100.0,URY,35.313,on_track
Uruguay,URY,MNCH_SAB,2019,100.0,URY,35.747,on_track
Uruguay,URY,MNCH_SAB,2020,100.0,URY,39.582,on_track
Uruguay,URY,MNCH_SAB,2020,100.0,URY,36.938,on_track
Uruguay,URY,MNCH_SAB,2020,100.0,URY,35.313,on_track
Uruguay,URY,MNCH_SAB,2020,100.0,URY,35.747,on_track
Uruguay,URY,MNCH_SAB,2021,100.0,URY,39.582,on_track
Uruguay,URY,MNCH_SAB,2021,100.0,URY,36.938,on_track
Uruguay,URY,MNCH_SAB,2021,100.0,URY,35.313,on_track
Uruguay,URY,MNCH_SAB,2021,100.0,URY,35.747,on_track
Uzbekistan,UZB,MNCH_ANC4,2022,89.5,UZB,770.244,on_track
Uzbekistan,UZB,MNCH_ANC4,2022,89.5,UZB,793.533,on_track
Uzbekistan,UZB,MNCH_ANC4,2022,89.5,UZB,822.981,on_track
Uzbekistan,UZB,MNCH_ANC4,2022,89.5,UZB,794.642,on_track
Uzbekistan,UZB,MNCH_SAB,2018,100.0,UZB,770.244,on_track
Uzbekistan,UZB,MNCH_SAB,2018,100.0,UZB,793.533,on_track
Uzbekistan,UZB,MNCH_SAB,2018,100.0,UZB,822.981,on_track
Uzbekistan,UZB,MNCH_SAB,2018,100.0,UZB,794.642,on_track
Uzbekistan,UZB,MNCH_SAB,2019,100.0,UZB,770.244,on_track
Uzbekistan,UZB,MNCH_SAB,2019,100.0,UZB,793.533,on_track
Uzbekistan,UZB,MNCH_SAB,2019,100.0,UZB,822.981,on_track
Uzbekistan,UZB,MNCH_SAB,2019,100.0,UZB,794.642,on_track
Uzbekistan,UZB,MNCH_SAB,2020,100.0,UZB,770.244,on_track
Uzbekistan,UZB,MNCH_SAB,2020,100.0,UZB,793.533,on_track
Uzbekistan,UZB,MNCH_SAB,2020,100.0,UZB,822.981,on_track
Uzbekistan,UZB,MNCH_SAB,2020,100.0,UZB,794.642,on_track
Uzbekistan,UZB,MNCH_SAB,2022,99.0,UZB,770.244,on_track
Uzbekistan,UZB,MNCH_SAB,2022,99.0,UZB,793.533,on_track
Uzbekistan,UZB,MNCH_SAB,2022,99.0,UZB,822.981,on_track
Uzbekistan,UZB,MNCH_SAB,2022,99.0,UZB,794.642,on_track
Venezuela (Bolivarian Republic of),VEN,MNCH_SAB,2018,98.7,VEN,536.251,on_track
Venezuela (Bolivarian Republic of),VEN,MNCH_SAB,2018,98.7,VEN,490.445,on_track
Venezuela (Bolivarian Republic of),VEN,MNCH_SAB,2018,98.7,VEN,459.591,on_track
Venezuela (Bolivarian Republic of),VEN,MNCH_SAB,2018,98.7,VEN,445.578,on_track
Viet Nam,VNM,MNCH_ANC4,2021,88.2,VNM,1483.544,on_track
Viet Nam,VNM,MNCH_ANC4,2021,88.2,VNM,1477.389,on_track
Viet Nam,VNM,MNCH_ANC4,2021,88.2,VNM,1466.021,on_track
Viet Nam,VNM,MNCH_ANC4,2021,88.2,VNM,1440.888,on_track
Viet Nam,VNM,MNCH_SAB,2021,96.1,VNM,1483.544,on_track
Viet Nam,VNM,MNCH_SAB,2021,96.1,VNM,1477.389,on_track
Viet Nam,VNM,MNCH_SAB,2021,96.1,VNM,1466.021,on_track
Viet Nam,VNM,MNCH_SAB,2021,96.1,VNM,1440.888,on_track
Western Africa,UNSDG_WESTERNAFR,MNCH_ANC4,2018,55.6,,13751.136,
Western Africa,UNSDG_WESTERNAFR,MNCH_ANC4,2018,55.6,,13962.375,
Western Africa,UNSDG_WESTERNAFR,MNCH_ANC4,2018,55.6,,14175.369,
Western Africa,UNSDG_WESTERNAFR,MNCH_ANC4,2018,55.6,,14403.975,
Western Africa,UNSDG_WESTERNAFR,MNCH_ANC4,2019,56.7,,13751.136,
Western Africa,UNSDG_WESTERNAFR,MNCH_ANC4,2019,56.7,,13962.375,
Western Africa,UNSDG_WESTERNAFR,MNCH_ANC4,2019,56.7,,14175.369,
Western Africa,UNSDG_WESTERNAFR,MNCH_ANC4,2019,56.7,,14403.975,
Western Africa,UNSDG_WESTERNAFR,MNCH_ANC4,2020,57.8,,13751.136,
Western Africa,UNSDG_WESTERNAFR,MNCH_ANC4,2020,57.8,,13962.375,
Western Africa,UNSDG_WESTERNAFR,MNCH_ANC4,2020,57.8,,14175.369,
Western Africa,UNSDG_WESTERNAFR,MNCH_ANC4,2020,57.8,,14403.975,
Western Africa,UNSDG_WESTERNAFR,MNCH_ANC4,2021,58.8,,13751.136,
Western Africa,UNSDG_WESTERNAFR,MNCH_ANC4,2021,58.8,,13962.375,
Western Africa,UNSDG_WESTERNAFR,MNCH_ANC4,2021,58.8,,14175.369,
Western Africa,UNSDG_WESTERNAFR,MNCH_ANC4,2021,58.8,,14403.975,
Western Africa,UNSDG_WESTERNAFR,MNCH_ANC4,2022,59.5,,13751.136,
Western Africa,UNSDG_WESTERNAFR,MNCH_ANC4,2022,59.5,,13962.375,
Western Africa,UNSDG_WESTERNAFR,MNCH_ANC4,2022,59.5,,14175.369,
Western Africa,UNSDG_WESTERNAFR,MNCH_ANC4,2022,59.5,,14403.975,
Western Africa,UNSDG_WESTERNAFR,MNCH_SAB,2018,56.1,,13751.136,
Western Africa,UNSDG_WESTERNAFR,MNCH_SAB,2018,56.1,,13962.375,
Western Africa,UNSDG_WESTERNAFR,MNCH_SAB,2018,56.1,,14175.369,
Western Africa,UNSDG_WESTERNAFR,MNCH_SAB,2018,56.1,,14403.975,
Western Africa,UNSDG_WESTERNAFR,MNCH_SAB,2019,57.6,,13751.136,
Western Africa,UNSDG_WESTERNAFR,MNCH_SAB,2019,57.6,,13962.375,
Western Africa,UNSDG_WESTERNAFR,MNCH_SAB,2019,57.6,,14175.369,
Western Africa,UNSDG_WESTERNAFR,MNCH_SAB,2019,57.6,,14403.975,
Western Africa,UNSDG_WESTERNAFR,MNCH_SAB,2020,59.1,,13751.136,
Western Africa,UNSDG_WESTERNAFR,MNCH_SAB,2020,59.1,,13962.375,
Western Africa,UNSDG_WESTERNAFR,MNCH_SAB,2020,59.1,,14175.369,
Western Africa,UNSDG_WESTERNAFR,MNCH_SAB,2020,59.1,,14403.975,
Western Africa,UNSDG_WESTERNAFR,MNCH_SAB,2021,60.6,,13751.136,
Western Africa,UNSDG_WESTERNAFR,MNCH_SAB,2021,60.6,,13962.375,
Western Africa,UNSDG_WESTERNAFR,MNCH_SAB,2021,60.6,,14175.369,
Western Africa,UNSDG_WESTERNAFR,MNCH_SAB,2021,60.6,,14403.975,
Western Africa,UNSDG_WESTERNAFR,MNCH_SAB,2022,62.1,,13751.136,
Western Africa,UNSDG_WESTERNAFR,MNCH_SAB,2022,62.1,,13962.375,
Western Africa,UNSDG_WESTERNAFR,MNCH_SAB,2022,62.1,,14175.369,
Western Africa,UNSDG_WESTERNAFR,MNCH_SAB,2022,62.1,,14403.975,
Western Asia,UNSDG_WESTERNASIA,MNCH_ANC4,2018,69.8,,5621.068,
Western Asia,UNSDG_WESTERNASIA,MNCH_ANC4,2018,69.8,,5613.038,
Western Asia,UNSDG_WESTERNASIA,MNCH_ANC4,2018,69.8,,5605.642,
Western Asia,UNSDG_WESTERNASIA,MNCH_ANC4,2018,69.8,,5554.705,
Western Asia,UNSDG_WESTERNASIA,MNCH_ANC4,2019,70.1,,5621.068,
Western Asia,UNSDG_WESTERNASIA,MNCH_ANC4,2019,70.1,,5613.038,
Western Asia,UNSDG_WESTERNASIA,MNCH_ANC4,2019,70.1,,5605.642,
Western Asia,UNSDG_WESTERNASIA,MNCH_ANC4,2019,70.1,,5554.705,
Western Asia,UNSDG_WESTERNASIA,MNCH_ANC4,2020,70.2,,5621.068,
Western Asia,UNSDG_WESTERNASIA,MNCH_ANC4,2020,70.2,,5613.038,
Western Asia,UNSDG_WESTERNASIA,MNCH_ANC4,2020,70.2,,5605.642,
Western Asia,UNSDG_WESTERNASIA,MNCH_ANC4,2020,70.2,,5554.705,
